article_id,article_v_id,rel
1167273,1086939.0,version
1167274,1086940.0,version
1167275,1086975.0,version
1053751,1086976.0,version
1058732,1090248.0,version
1060072,1090249.0,version
1061393,1090250.0,version
1060915,1090251.0,version
1059435,1090252.0,version
1079699,1090253.0,version
1079700,1090254.0,version
1079701,1090255.0,version
1079720,1090256.0,version
1079721,1090257.0,version
1082169,1090258.0,version
1082170,1090259.0,version
1082171,1090260.0,version
1082172,1090261.0,version
1082173,1090262.0,version
1082174,1090263.0,version
1082176,1090265.0,version
1082177,1090266.0,version
1082178,1090267.0,version
1082179,1064589.0,version
1082180,1068452.0,version
1082181,1068453.0,version
1082182,1068454.0,version
1082183,1068455.0,version
1082184,1077233.0,version
1082185,1079897.0,version
1082186,1079898.0,version
1082187,1079899.0,version
1082188,1079900.0,version
1064589,1079901.0,version
1067835,1079902.0,version
1067836,1079955.0,version
1067837,1083644.0,version
1067838,1083645.0,version
1072732,1083646.0,version
1074754,1083659.0,version
1074755,1083658.0,version
1074756,1083683.0,version
1074757,1083684.0,version
1074758,1083685.0,version
1074759,1083686.0,version
1074764,1083698.0,version
1077396,1085532.0,version
1077397,1085534.0,version
1077398,1085535.0,version
1077399,1085536.0,version
1077406,1085587.0,version
1077430,1089052.0,version
1077431,1089053.0,version
1077432,1089054.0,version
1077433,1089051.0,version
1077439,1089055.0,version
1078651,1089056.0,version
1078652,1089057.0,version
1078653,1093246.0,version
1078654,1093247.0,version
1078695,1093248.0,version
1081350,1093249.0,version
1081351,1093250.0,version
1081352,1093251.0,version
1081353,1093252.0,version
1081354,1093253.0,version
1081355,1097372.0,version
1081356,1097373.0,version
1083608,1097374.0,version
1083609,1097375.0,version
1083610,1097376.0,version
1083611,1097377.0,version
1083612,1097378.0,version
1083613,1097379.0,version
1083614,1281174.0,version
1083615,1281175.0,version
1086491,1281176.0,version
1086492,1131081.0,version
1086493,1131082.0,version
1086494,1131083.0,version
1086495,1131084.0,version
1086496,1131085.0,version
1086497,1131086.0,version
1086498,1131087.0,version
1205001,1131088.0,version
1205002,1131089.0,version
1205003,1131090.0,version
1108251,1131091.0,version
1108252,1131092.0,version
1108253,1131093.0,version
1108254,1131094.0,version
1108255,1131095.0,version
1108256,1131096.0,version
1108257,1131097.0,version
1108258,1131098.0,version
1108259,1131099.0,version
1108260,1167851.0,version
1108261,1167852.0,version
1108262,1167853.0,version
1108263,1167854.0,version
1108264,1167855.0,version
1108265,1172722.0,version
1108266,1172723.0,version
1108267,1172724.0,version
1108268,1172725.0,version
1108269,1172726.0,version
1133029,1172727.0,version
1133030,1172728.0,version
1133031,1172729.0,version
1133032,1172730.0,version
1133033,1172731.0,version
1136095,1172732.0,version
1136096,1172733.0,version
1136097,1172734.0,version
1136098,1172735.0,version
1136099,1172736.0,version
1136100,1172737.0,version
1136101,1172738.0,version
1136102,1172739.0,version
1136103,1172740.0,version
1136104,1172741.0,version
1136105,1172742.0,version
1136106,1172743.0,version
1136107,1172744.0,version
1136108,1183838.0,version
1136109,1183839.0,version
1136110,1183840.0,version
1136111,1183841.0,version
1136112,1183842.0,version
1136113,1183843.0,version
1136114,1183844.0,version
1136115,1183845.0,version
1136116,1183846.0,version
1136117,1183847.0,version
1144133,1183848.0,version
1144134,1204301.0,version
1144135,1204303.0,version
1144136,1204304.0,version
1144137,1204305.0,version
1144138,1204306.0,version
1144139,1204307.0,version
1144140,1204308.0,version
1144141,1204309.0,version
1144142,1204310.0,version
1144143,1204311.0,version
1157306,1204312.0,version
1157307,1204313.0,version
1157308,1204314.0,version
1157309,1204315.0,version
1157310,1204316.0,version
1157311,1204317.0,version
1157312,1204318.0,version
1157313,1204319.0,version
1157314,1204320.0,version
1157315,1204321.0,version
1157316,1204322.0,version
1157317,1204323.0,version
1157318,1204324.0,version
1157319,1204325.0,version
1157320,1204326.0,version
1157321,1204327.0,version
1157322,1204328.0,version
1157323,1204329.0,version
1157324,1204330.0,version
1157325,1204331.0,version
1157326,1204332.0,version
1157327,1204333.0,version
1157328,1079818.0,version
1157329,1079819.0,version
1157330,1079820.0,version
1157331,1079821.0,version
1157332,1171091.0,version
1157333,1171092.0,version
1157334,1171093.0,version
1157338,1171094.0,version
1157339,1171095.0,version
1157340,1171096.0,version
1074678,1171097.0,version
1074679,1171098.0,version
1074680,1179950.0,version
1074681,1179951.0,version
1135541,1179952.0,version
1135542,1179953.0,version
1135543,1179954.0,version
1135544,1179955.0,version
1135545,1179956.0,version
1135546,1179957.0,version
1135547,1179958.0,version
1135548,1179959.0,version
1141428,1179960.0,version
1141429,1179961.0,version
1141430,1179962.0,version
1141431,1179963.0,version
1141432,1179964.0,version
1141433,1179965.0,version
1141434,1179966.0,version
1141435,1179967.0,version
1141436,1179968.0,version
1141437,1179969.0,version
1141438,1179970.0,version
1141439,1179971.0,version
1141440,1179972.0,version
1141441,1179973.0,version
1141442,1179974.0,version
1141443,1179975.0,version
1141444,1179976.0,version
1141445,1179977.0,version
1141446,1179978.0,version
1141447,1179979.0,version
1141448,1204335.0,version
1141449,1204336.0,version
1141450,1204337.0,version
1141451,1204338.0,version
1141452,1204339.0,version
1141453,1204340.0,version
1141454,1204341.0,version
1141455,1204342.0,version
1141456,1204343.0,version
1141457,1204344.0,version
1157341,1042778.0,version
1157342,1045898.0,version
1157343,1068038.0,version
1157344,1068039.0,version
1157345,1068040.0,version
1157346,1068041.0,version
1157347,1068042.0,version
1157348,1077202.0,version
1157349,1086921.0,version
1157350,1086922.0,version
1042778,1086923.0,version
1045898,1086924.0,version
1067556,1086925.0,version
1067557,1024525.0,version
1067559,1085793.0,version
1067560,1085794.0,version
1072701,1085795.0,version
1079683,1085796.0,version
1079684,1085797.0,version
1079685,1085798.0,version
1079686,1085800.0,version
1079687,1085801.0,version
1024525,1085802.0,version
1078876,1085803.0,version
1078878,1085805.0,version
1078879,1085806.0,version
1078880,1085808.0,version
1078881,1085809.0,version
1078882,1085810.0,version
1078883,1085811.0,version
1078884,1085791.0,version
1078885,1402183.0,version
1078886,1402184.0,version
1078887,1402185.0,version
1078888,1402186.0,version
1078889,1402187.0,version
1078890,1402188.0,version
1078891,1402189.0,version
1078892,1402190.0,version
1078893,1402191.0,version
1078895,1402192.0,version
1277438,1402193.0,version
1277439,1402194.0,version
1277440,1402195.0,version
1277441,1402196.0,version
1277442,1402197.0,version
1277443,1402198.0,version
1277444,1402199.0,version
1277445,1402200.0,version
1277446,1402201.0,version
1277447,1402202.0,version
1277448,1402203.0,version
1277449,1402204.0,version
1277450,1402205.0,version
1277451,1402206.0,version
1277452,1402207.0,version
1277453,1402208.0,version
1277454,1402209.0,version
1277455,1402210.0,version
1277456,1402211.0,version
1277457,1402213.0,version
1277458,1402212.0,version
1277459,1402214.0,version
1277460,1402215.0,version
1277461,1402216.0,version
1277462,1402217.0,version
1277463,1402218.0,version
1277464,1402219.0,version
1277465,1402222.0,version
1277466,1402223.0,version
1277467,1402220.0,version
1277468,1402221.0,version
1277469,1402224.0,version
1277470,1402225.0,version
1277471,1402226.0,version
1277472,1402227.0,version
1277473,1402228.0,version
1277474,1402229.0,version
1277475,1402230.0,version
1277476,1402231.0,version
1277477,1402232.0,version
1277478,1402233.0,version
1277479,1402234.0,version
1277480,1402235.0,version
1277481,1402236.0,version
1277482,1402237.0,version
1277483,1402238.0,version
1277484,1402239.0,version
1277485,1402240.0,version
1277486,1402241.0,version
1277487,1402242.0,version
1277488,1402243.0,version
1277489,1402244.0,version
1277490,1402245.0,version
1277491,1402246.0,version
1277492,1402247.0,version
1277493,1079771.0,version
1277494,1079772.0,version
1277495,1079773.0,version
1277496,1085524.0,version
1277497,1085526.0,version
1277498,1085529.0,version
1277499,1085530.0,version
1277500,1085531.0,version
1277501,1085538.0,version
1277502,1085540.0,version
1074635,1085541.0,version
1074636,1093254.0,version
1074637,1093255.0,version
1078642,1093256.0,version
1078643,1093257.0,version
1078644,1116858.0,version
1078645,1116859.0,version
1078647,1116860.0,version
1078662,1416520.0,version
1078663,1416521.0,version
1078664,1416522.0,version
1083616,1416523.0,version
1083617,1416524.0,version
1083618,1416525.0,version
1083619,1416526.0,version
1098954,1416527.0,version
1098955,1416528.0,version
1098956,1416529.0,version
1286215,1416530.0,version
1286216,1416531.0,version
1286217,1416532.0,version
1286218,1416533.0,version
1286219,1167856.0,version
1286220,1167857.0,version
1286221,1167858.0,version
1286222,1167859.0,version
1286223,1167860.0,version
1286224,1167861.0,version
1286225,1167862.0,version
1286226,1167863.0,version
1286227,1167864.0,version
1286228,1167865.0,version
1133034,1167866.0,version
1133035,1167867.0,version
1133036,1167868.0,version
1133037,1167869.0,version
1133038,1266703.0,version
1133039,1266704.0,version
1133040,1266705.0,version
1133041,1266706.0,version
1133042,1266707.0,version
1133043,1266708.0,version
1133044,1266709.0,version
1133045,1266710.0,version
1133046,1266711.0,version
1133047,1266712.0,version
1195393,1266713.0,version
1195394,1266714.0,version
1195395,1266715.0,version
1195396,1266716.0,version
1195397,1266717.0,version
1195398,1408951.0,version
1195399,1408952.0,version
1195400,1408953.0,version
1195401,1408954.0,version
1195402,1408955.0,version
1195403,1408956.0,version
1195404,1408957.0,version
1195405,1408958.0,version
1195406,1408959.0,version
1195407,1408960.0,version
1282330,1408961.0,version
1282331,1408962.0,version
1282332,1408963.0,version
1282333,1408964.0,version
1282334,1408965.0,version
1282335,1408966.0,version
1282336,1419099.0,version
1282337,1419100.0,version
1282338,1419101.0,version
1282339,1419102.0,version
1282340,1419103.0,version
1282341,1419104.0,version
1282342,1272270.0,version
1282343,1272271.0,version
1282344,1272272.0,version
1282345,1272273.0,version
1287945,1272274.0,version
1287946,1272275.0,version
1287947,1272276.0,version
1287948,1272277.0,version
1287949,1272278.0,version
1287950,1272279.0,version
1199146,1272280.0,version
1199147,1272281.0,version
1199148,1272282.0,version
1199149,1272283.0,version
1199150,1272284.0,version
1199151,1272285.0,version
1199152,1272286.0,version
1199153,1272287.0,version
1199154,1272288.0,version
1199155,1272289.0,version
1199156,1272290.0,version
1199157,1272291.0,version
1199158,1272292.0,version
1199159,1272293.0,version
1199160,1272294.0,version
1199161,1272295.0,version
1199162,1272296.0,version
1199163,1272297.0,version
1199164,1272298.0,version
1199165,1272299.0,version
1199166,1272300.0,version
1199167,1272301.0,version
1199168,1272302.0,version
1199169,1272303.0,version
1199170,1272304.0,version
1199171,1272305.0,version
1199172,1272306.0,version
1199173,1272307.0,version
1199174,1421914.0,version
1199175,1421915.0,version
1199176,1421916.0,version
1199177,1421917.0,version
1199178,1421918.0,version
1199179,1421919.0,version
1199180,1421920.0,version
1199181,1421921.0,version
1199182,1421922.0,version
1199183,1421923.0,version
1289996,1421924.0,version
1289997,1421925.0,version
1289998,1421926.0,version
1289999,1421927.0,version
1290000,1421928.0,version
1290001,1421929.0,version
1290002,1421930.0,version
1290003,1421931.0,version
1290004,1421932.0,version
1290005,1421933.0,version
1290006,1421934.0,version
1290007,1421935.0,version
1290008,1421936.0,version
1290009,1421937.0,version
1290010,1421938.0,version
1290011,1421939.0,version
1290012,1490301.0,version
1290013,1490302.0,version
1290014,1490303.0,version
1290015,1490304.0,version
1290016,1490305.0,version
1290017,1490306.0,version
1290018,1490307.0,version
1290019,1490308.0,version
1290020,1490309.0,version
1290021,1490310.0,version
1331504,1490311.0,version
1331505,1490312.0,version
1331506,1490313.0,version
1331507,1490314.0,version
1331508,1490315.0,version
1331509,1490316.0,version
1331510,1490317.0,version
1331511,1490318.0,version
1331512,1490319.0,version
1331513,1490320.0,version
1331514,1490321.0,version
1331515,1490322.0,version
1331516,1490323.0,version
1331517,1490324.0,version
1331518,1490325.0,version
1331519,1490326.0,version
1331520,1490327.0,version
1331521,1490328.0,version
1331522,1490329.0,version
1331523,1490330.0,version
1331524,1490331.0,version
1331525,1097893.0,version
1331526,1097894.0,version
1331527,1097895.0,version
1331528,1097896.0,version
1331529,1097897.0,version
1331530,1097898.0,version
1331531,1097899.0,version
1331532,1097900.0,version
1331533,1097901.0,version
1331534,1097902.0,version
1086913,1097903.0,version
1086914,1125379.0,version
1086915,1125380.0,version
1086916,1125381.0,version
1086917,1125382.0,version
1086918,1125383.0,version
1086919,1125384.0,version
1086920,1125385.0,version
1086921,1125386.0,version
1086922,1125387.0,version
1086923,1125388.0,version
1104645,1125389.0,version
1104646,1125390.0,version
1104647,1125391.0,version
1104648,1125392.0,version
1104649,1125393.0,version
1104650,1125394.0,version
1104651,1125395.0,version
1104652,1125557.0,version
1104653,1125558.0,version
1104654,1125559.0,version
1104656,1125561.0,version
1104657,1151557.0,version
1104658,1127033.0,version
1104659,1127034.0,version
1104660,1127035.0,version
1104661,1127036.0,version
1104662,1127037.0,version
1104765,1127038.0,version
1104766,1127040.0,version
1104767,1127042.0,version
1104768,1134635.0,version
1122294,1134636.0,version
1105703,1134637.0,version
1105704,1145640.0,version
1105705,1145641.0,version
1105706,1145642.0,version
1105707,1145643.0,version
1105708,1145644.0,version
1105709,1145645.0,version
1105710,1145646.0,version
1110706,1145647.0,version
1110707,1145648.0,version
1110708,1145650.0,version
1118106,1145649.0,version
1118107,1149270.0,version
1118108,1149271.0,version
1118109,1149272.0,version
1118110,1149273.0,version
1118111,1149274.0,version
1118112,1149275.0,version
1118113,1149276.0,version
1118114,1149277.0,version
1118115,1149278.0,version
1118116,1149279.0,version
1120635,1149280.0,version
1120636,1249658.0,version
1120637,1249659.0,version
1120638,1249660.0,version
1120639,1249661.0,version
1120640,1249662.0,version
1120641,1112301.0,version
1120642,1112303.0,version
1120643,1112304.0,version
1120644,1112306.0,version
1120645,1112307.0,version
1185114,1166105.0,version
1185115,1166106.0,version
1185116,1166107.0,version
1185117,1166108.0,version
1185118,1166109.0,version
1096139,1166110.0,version
1096140,1166111.0,version
1096141,1166112.0,version
1096142,1166113.0,version
1096143,1166114.0,version
1131822,1166115.0,version
1131823,1166116.0,version
1131824,1166117.0,version
1131825,1166118.0,version
1131826,1166119.0,version
1131827,1166120.0,version
1131828,1166121.0,version
1131829,1166122.0,version
1131830,1166123.0,version
1131831,1166124.0,version
1131832,1174548.0,version
1131833,1174549.0,version
1131834,1174550.0,version
1131835,1174551.0,version
1131836,1215622.0,version
1131837,1215623.0,version
1131838,1215624.0,version
1131839,1215625.0,version
1131840,1215626.0,version
1131841,1134642.0,version
1137617,1134643.0,version
1137618,1134644.0,version
1137619,1131100.0,version
1137620,1131101.0,version
1164084,1131102.0,version
1164085,1131103.0,version
1164086,1131104.0,version
1164087,1131105.0,version
1164088,1131106.0,version
1110713,1131107.0,version
1110714,1131108.0,version
1110715,1131109.0,version
1108270,1131110.0,version
1108271,1131111.0,version
1108272,1131112.0,version
1108273,1131113.0,version
1108274,1131114.0,version
1108275,1194124.0,version
1108276,1194125.0,version
1108277,1194126.0,version
1108278,1194127.0,version
1108279,1194139.0,version
1108280,1194140.0,version
1108281,1194141.0,version
1108282,1194142.0,version
1108283,1194143.0,version
1108284,1194144.0,version
1150781,1194145.0,version
1150782,1194146.0,version
1150783,1194147.0,version
1150784,1194148.0,version
1150796,1194149.0,version
1150797,1194150.0,version
1150798,1194151.0,version
1150799,1194152.0,version
1150800,1194153.0,version
1150801,1194154.0,version
1150802,1194155.0,version
1150803,1284611.0,version
1150804,1284612.0,version
1150805,1284613.0,version
1150806,1284614.0,version
1150807,1284615.0,version
1150808,1284616.0,version
1150809,1284617.0,version
1150810,1284618.0,version
1150811,1284619.0,version
1150812,1284620.0,version
1207687,1284621.0,version
1207688,1284622.0,version
1207689,1284623.0,version
1207690,1284624.0,version
1207691,1284625.0,version
1207692,1284626.0,version
1207693,1284627.0,version
1207694,1284628.0,version
1207695,1284629.0,version
1207696,1284630.0,version
1207697,1284631.0,version
1207698,1284632.0,version
1207699,1284633.0,version
1207700,1284634.0,version
1207701,1284635.0,version
1207702,1284636.0,version
1207703,1284637.0,version
1207704,1284638.0,version
1207705,1284639.0,version
1207706,1284640.0,version
1207707,1207987.0,version
1207708,1207988.0,version
1207709,1207989.0,version
1207710,1207990.0,version
1207711,1207991.0,version
1207712,1207992.0,version
1207713,1207993.0,version
1207714,1207994.0,version
1207715,1207995.0,version
1207716,1207996.0,version
1159573,1207997.0,version
1159574,1207998.0,version
1159575,1207999.0,version
1159576,1208000.0,version
1159577,1208001.0,version
1159578,1208002.0,version
1159579,1208003.0,version
1159580,1208004.0,version
1159581,1208005.0,version
1159582,1208006.0,version
1159583,1208007.0,version
1159584,1208008.0,version
1159585,1215664.0,version
1159586,1215665.0,version
1159587,1215666.0,version
1159588,1215667.0,version
1159589,1271391.0,version
1159590,1271392.0,version
1159591,1271393.0,version
1159592,1271394.0,version
1159593,1271395.0,version
1159594,1271396.0,version
1164119,1292810.0,version
1164120,1292811.0,version
1164121,1292812.0,version
1164122,1292813.0,version
1198672,1256078.0,version
1198673,1256079.0,version
1198674,1256080.0,version
1198675,1256081.0,version
1198676,1256082.0,version
1198677,1256084.0,version
1212307,1323734.0,version
1212308,1323735.0,version
1212309,1323736.0,version
1212310,1323737.0,version
1189353,1323738.0,version
1189354,1325385.0,version
1189355,1325386.0,version
1189356,1325387.0,version
1189357,1325388.0,version
1189358,1325389.0,version
1230125,1325390.0,version
1230126,1364881.0,version
1230127,1364882.0,version
1230128,1364883.0,version
1230129,1364884.0,version
1231093,1364885.0,version
1231094,1364886.0,version
1231095,1364887.0,version
1231096,1364888.0,version
1231097,1364889.0,version
1231098,1364890.0,version
1253779,1364891.0,version
1253780,1364892.0,version
1253781,1364893.0,version
1253782,1364894.0,version
1253783,1364895.0,version
1253784,1364896.0,version
1253785,1364897.0,version
1253786,1364898.0,version
1253787,1364899.0,version
1253788,1364900.0,version
1253789,1364901.0,version
1253790,1364902.0,version
1253791,1364903.0,version
1253792,1364904.0,version
1253793,1364905.0,version
1253794,1364906.0,version
1253795,1364907.0,version
1253796,1364908.0,version
1253797,1364909.0,version
1253798,1416751.0,version
1253799,1416752.0,version
1253800,1416753.0,version
1253801,1416754.0,version
1253802,1416755.0,version
1253803,1416756.0,version
1253804,1416757.0,version
1253805,1416758.0,version
1253806,1416759.0,version
1253807,1416760.0,version
1286446,1416761.0,version
1286447,1416762.0,version
1286448,1416763.0,version
1286449,1416764.0,version
1286450,1416765.0,version
1286451,1416766.0,version
1286452,1416767.0,version
1286453,1416768.0,version
1286454,1416769.0,version
1286455,1416770.0,version
1286456,1416771.0,version
1286457,1416772.0,version
1286458,1416773.0,version
1286459,1416774.0,version
1286460,1416775.0,version
1286461,1416776.0,version
1286462,1416777.0,version
1286463,1416778.0,version
1286464,1416779.0,version
1286465,1416780.0,version
1286466,1416781.0,version
1286467,1416782.0,version
1286468,1416783.0,version
1286469,1416784.0,version
1286470,1416785.0,version
1286471,1416786.0,version
1286472,1416787.0,version
1286473,1416788.0,version
1286474,1416789.0,version
1286475,1416790.0,version
1286476,1416791.0,version
1286477,1416792.0,version
1286478,1416793.0,version
1286479,1416794.0,version
1286480,1416795.0,version
1286481,1416796.0,version
1286482,1416797.0,version
1286483,1416798.0,version
1286484,1416799.0,version
1286485,1416800.0,version
1286486,1416801.0,version
1286487,1416802.0,version
1286488,1416803.0,version
1286489,1416804.0,version
1286490,1416805.0,version
1286491,1416806.0,version
1286492,1416807.0,version
1286493,1416808.0,version
1286494,1416809.0,version
1286495,1416810.0,version
1286496,1416811.0,version
1286497,1416812.0,version
1286498,1416813.0,version
1286499,1416814.0,version
1286500,1416815.0,version
1286501,1416816.0,version
1286502,1416817.0,version
1286503,1416818.0,version
1286504,1416819.0,version
1286505,1416820.0,version
1286506,1416821.0,version
1286507,1416822.0,version
1286508,1416823.0,version
1286509,1416824.0,version
1286510,1416825.0,version
1286511,1416826.0,version
1286512,1416827.0,version
1286513,1416828.0,version
1286514,1416829.0,version
1286515,1416830.0,version
1286516,1416831.0,version
1286517,1416832.0,version
1286518,1416833.0,version
1286519,1416834.0,version
1286520,1416835.0,version
1286521,1416836.0,version
1286522,1416837.0,version
1286523,1416838.0,version
1286524,1416839.0,version
1286525,1416840.0,version
1286526,1416841.0,version
1286527,1416842.0,version
1286528,1416843.0,version
1286529,1416844.0,version
1286530,1416845.0,version
1286531,1416846.0,version
1286532,1416847.0,version
1286533,1416848.0,version
1286534,1416849.0,version
1286535,1416850.0,version
1286536,1416851.0,version
1286537,1416852.0,version
1286538,1416853.0,version
1286539,1416854.0,version
1286540,1416855.0,version
1286541,1416856.0,version
1286542,1416857.0,version
1286543,1416858.0,version
1286544,1416859.0,version
1286545,1416860.0,version
1286546,1416861.0,version
1286547,1416862.0,version
1286548,1416863.0,version
1286549,1416864.0,version
1286550,1416865.0,version
1286551,1416866.0,version
1286552,1416867.0,version
1286553,1416868.0,version
1286554,1416869.0,version
1286555,1416870.0,version
1286556,1176638.0,version
1286557,1176639.0,version
1286558,1176640.0,version
1286559,1176641.0,version
1286560,1176642.0,version
1286561,1178787.0,version
1286562,1178788.0,version
1286563,1178789.0,version
1286564,1178790.0,version
1286565,1178792.0,version
1139044,1189325.0,version
1139045,1189326.0,version
1139046,1189327.0,version
1139047,1189328.0,version
1139048,1189329.0,version
1140569,1203912.0,version
1140570,1203913.0,version
1140571,1203914.0,version
1140572,1203915.0,version
1140573,1203916.0,version
1147868,1203917.0,version
1147869,1209312.0,version
1147870,1209313.0,version
1147871,1209314.0,version
1147872,1209315.0,version
1157012,1209316.0,version
1157013,1209317.0,version
1157014,1209318.0,version
1157015,1209319.0,version
1157016,1219084.0,version
1157017,1219085.0,version
1160314,1219086.0,version
1160315,1219087.0,version
1160316,1219088.0,version
1160317,1230742.0,version
1160318,1230743.0,version
1160319,1230744.0,version
1160320,1230745.0,version
1160321,1230746.0,version
1166314,1230747.0,version
1166315,1232280.0,version
1166316,1232281.0,version
1166317,1232282.0,version
1166318,1232283.0,version
1173702,1232284.0,version
1173703,1250246.0,version
1173704,1250247.0,version
1173705,1250248.0,version
1173706,1250249.0,version
1173707,1250250.0,version
1174884,1256798.0,version
1174885,1256799.0,version
1174886,1256800.0,version
1174887,1256801.0,version
1174888,1256802.0,version
1185471,1289501.0,version
1185472,1289502.0,version
1185473,1289503.0,version
1185474,1289504.0,version
1185475,1289505.0,version
1189584,1289506.0,version
1189585,1289507.0,version
1189586,1289508.0,version
1189587,1291135.0,version
1189588,1291136.0,version
1210032,1291137.0,version
1210033,1291138.0,version
1210034,1291139.0,version
1210035,1304825.0,version
1210036,1304826.0,version
1210037,1304827.0,version
1210038,1304828.0,version
1210039,1304829.0,version
1211217,1317957.0,version
1211218,1317958.0,version
1211219,1317959.0,version
1211220,1317960.0,version
1211221,1317961.0,version
1219746,1320845.0,version
1219747,1320846.0,version
1219748,1320847.0,version
1219749,1320848.0,version
1219750,1320849.0,version
1226239,1339183.0,version
1226240,1339184.0,version
1226241,1339185.0,version
1226242,1339186.0,version
1226243,1339187.0,version
1228268,1366312.0,version
1228269,1366313.0,version
1228270,1366314.0,version
1228271,1366315.0,version
1228272,1366316.0,version
1239436,1379134.0,version
1239437,1379136.0,version
1239438,1379137.0,version
1239439,1379138.0,version
1239440,1379139.0,version
1254526,1379140.0,version
1254527,1379142.0,version
1254528,1379143.0,version
1254529,1379144.0,version
1254530,1385187.0,version
1263332,1385188.0,version
1263333,1385189.0,version
1263334,1385190.0,version
1263335,1385191.0,version
1263336,1388961.0,version
1263337,1388962.0,version
1263338,1388963.0,version
1263339,1388964.0,version
1263340,1388965.0,version
1267005,1402069.0,version
1267006,1402070.0,version
1267007,1402071.0,version
1267008,1402072.0,version
1267009,1402073.0,version
1269260,1424070.0,version
1269261,1424071.0,version
1269262,1424072.0,version
1269263,1424073.0,version
1269264,1424074.0,version
1277336,1426262.0,version
1277337,1426263.0,version
1277338,1426264.0,version
1277339,1426265.0,version
1277340,1426266.0,version
1291407,1426267.0,version
1291408,1426268.0,version
1291409,1426269.0,version
1291410,1426270.0,version
1291411,1426271.0,version
1292659,1426272.0,version
1292660,1426273.0,version
1292661,1426274.0,version
1292662,1426275.0,version
1292663,1426276.0,version
1292664,1426277.0,version
1292665,1426278.0,version
1292666,1441070.0,version
1292667,1441071.0,version
1292668,1441072.0,version
1292669,1441073.0,version
1292670,1441074.0,version
1292671,1448329.0,version
1292672,1448330.0,version
1292673,1448331.0,version
1292674,1448332.0,version
1292675,1448333.0,version
1301353,1454965.0,version
1301354,1454966.0,version
1301355,1454967.0,version
1301356,1454968.0,version
1301357,1454969.0,version
1305604,1461552.0,version
1305605,1461553.0,version
1305606,1461554.0,version
1305607,1461555.0,version
1305608,1462194.0,version
1310135,1470381.0,version
1310136,1470382.0,version
1310137,1470383.0,version
1310138,1470384.0,version
1310139,1470385.0,version
1314158,1484535.0,version
1314159,1484536.0,version
1314160,1484537.0,version
1314161,1484538.0,version
1314162,1484539.0,version
1319287,1490543.0,version
1319288,1490544.0,version
1319289,1490546.0,version
1319290,1490547.0,version
1319291,1490548.0,version
1327655,1209320.0,version
1327657,1209322.0,version
1327659,1209324.0,version
1331638,1209325.0,version
1331639,1209326.0,version
1331640,1209327.0,version
1331641,1209328.0,version
1331642,1209329.0,version
1160322,1209330.0,version
1160323,1209331.0,version
1160324,1209332.0,version
1160325,1209333.0,version
1160326,1289515.0,version
1160327,1455537.0,version
1160328,1224244.0,version
1310466,1224253.0,version
1169451,1224256.0,version
1169454,1289522.0,version
1169455,1379260.0,version
1169456,1440234.0,version
1169457,1455538.0,version
1169458,1369608.0,version
1169459,1369609.0,version
1169460,1369610.0,version
1169461,1369611.0,version
1169462,1369612.0,version
1169463,1369613.0,version
1210056,1369614.0,version
1263453,1369615.0,version
1300793,1369616.0,version
1310467,1369617.0,version
1256828,1369618.0,version
1256829,1369619.0,version
1256830,1369620.0,version
1256831,1369621.0,version
1256832,1369622.0,version
1256833,1369623.0,version
1256834,1369624.0,version
1256835,1369625.0,version
1256836,1369626.0,version
1256837,1369627.0,version
1256838,1369628.0,version
1256839,1369629.0,version
1256840,1369630.0,version
1256841,1369631.0,version
1256842,1369632.0,version
1256843,1369633.0,version
1256844,1369634.0,version
1256845,1369635.0,version
1256846,1369636.0,version
1256847,1420412.0,version
1256848,1420413.0,version
1256849,1420414.0,version
1256850,1420415.0,version
1256851,1420416.0,version
1256852,1420417.0,version
1256853,1420418.0,version
1256854,1420419.0,version
1256855,1420420.0,version
1256856,1420421.0,version
1288781,1466599.0,version
1288782,1466600.0,version
1288783,1466601.0,version
1288784,1466602.0,version
1288785,1466603.0,version
1288786,1466604.0,version
1288787,1466605.0,version
1288788,1466606.0,version
1288789,1466607.0,version
1288790,1466608.0,version
1317420,1466609.0,version
1317421,1466610.0,version
1317422,1466611.0,version
1317423,1466612.0,version
1317424,1466613.0,version
1317425,1466614.0,version
1317426,1466615.0,version
1317427,1474151.0,version
1317428,1474152.0,version
1317429,1474153.0,version
1317430,1474154.0,version
1317431,1474155.0,version
1317432,1474156.0,version
1317433,1474157.0,version
1317434,1474158.0,version
1317435,1474159.0,version
1317436,1474160.0,version
1321605,1474161.0,version
1321606,1474162.0,version
1321607,1474163.0,version
1321608,1474164.0,version
1321609,1474166.0,version
1321610,1474168.0,version
1321611,1474169.0,version
1321612,1474171.0,version
1321613,1474172.0,version
1321614,1474173.0,version
1321615,1474174.0,version
1321616,1474175.0,version
1321617,1474176.0,version
1321618,1474177.0,version
1321619,1474179.0,version
1321620,1474180.0,version
1321621,1474181.0,version
1321622,1474183.0,version
1321623,1474184.0,version
1321624,1296135.0,version
1321625,1296136.0,version
1321626,1296137.0,version
1321627,1296138.0,version
1321628,1296139.0,version
1321629,1296140.0,version
1321631,1296141.0,version
1321632,1296142.0,version
1321633,1296143.0,version
1321634,1296144.0,version
1214538,1296145.0,version
1214539,1296146.0,version
1214540,1296147.0,version
1214541,1330052.0,version
1214542,1330053.0,version
1214543,1330054.0,version
