id,date
2897,2011-12-05
2898,2012-07-10
2899,2012-09-07
2900,2012-12-21
2901,2013-02-22
2902,2013-03-29
2903,2013-10-11
2904,2013-11-22
2905,2014-01-15
2906,2013-11-13
2907,2014-02-25
2908,2014-02-24
2909,2014-04-25
2910,2015-06-12
2911,2015-11-16
2912,2015-04-20
2913,2015-11-27
2914,2015-11-27
2915,2015-12-11
2916,2015-12-21
2917,2016-02-26
2918,2016-02-26
2919,2016-03-04
2920,2016-06-24
2921,2016-06-24
2922,2016-06-24
2923,2016-06-10
2924,2016-06-24
2925,2016-10-10
2926,2016-10-21
2927,2016-12-02
2928,2016-12-16
2929,2017-02-10
2930,2017-02-13
2931,2017-02-17
2932,2017-02-20
2933,2017-11-24
2934,2017-12-08
2935,2018-01-12
2936,2018-04-20
2937,2018-05-30
2938,2018-04-20
2939,2018-06-21
2940,2018-07-13
2941,2018-07-20
2942,2018-06-22
2943,2018-09-28
2944,2018-11-23
2945,2018-12-19
2946,2018-12-14
2947,2018-12-21
2948,2019-01-08
2949,2018-11-26
2950,2019-01-16
2951,2019-01-25
2952,2019-03-29
2953,2019-05-24
2954,2019-04-26
2955,2019-04-30
2956,2020-04-30
2957,2020-07-17
2958,2020-07-20
2959,2020-08-05
2960,2020-07-23
2961,2020-10-02
2962,2020-10-22
2963,2020-10-16
2964,2020-12-18
2965,2021-01-26
2966,2021-01-26
2967,2021-03-19
2968,2021-04-09
2969,2021-04-29
2970,2020-12-18
2971,2021-07-15
2972,2021-09-20
2973,2021-12-17
2974,2022-04-29
2975,2022-04-01
2976,2022-09-16
2977,2022-12-05
2978,2023-04-03
2979,2023-08-31
2980,2023-12-08
2981,1994-01-12
2982,1983-07-28
2983,1991-07-24
2984,1990-07-31
2985,1973-07-02
2986,1993-12-15
2987,1994-06-15
2988,1993-12-15
2989,1993-12-15
2990,1994-07-06
2991,1983-07-28
2992,1993-04-28
2993,1990-03-07
2994,1994-07-20
2995,1993-01-20
2996,1991-12-17
2997,1973-03-30
2998,1973-04-24
2999,1976-10-13
3000,1995-04-05
3001,1989-10-25
3002,1995-04-05
3003,1990-11-21
3004,1964-04-09
3005,1967-12-27
3006,1990-03-29
3007,1976-01-05
3008,1963-04-16
3009,1990-03-13
3010,1995-04-26
3011,1991-04-18
3012,1995-10-24
3013,1987-12-23
3014,1988-10-12
3015,1996-07-08
3016,1996-12-19
3017,1997-01-03
3018,1996-12-17
3019,1996-12-17
3020,1997-04-22
3021,1998-01-07
3022,1998-03-24
3023,1983-10-25
3024,1998-06-16
3025,1998-12-11
3026,1999-01-21
3027,1998-12-18
3028,1998-12-18
3029,1998-12-18
3030,1999-04-13
3031,1999-07-27
3032,2000-01-11
3033,1999-12-17
3034,2000-07-17
3035,2000-12-15
3036,2001-01-12
3037,2000-12-15
3038,2001-01-19
3039,2000-12-15
3040,2001-07-13
3041,2001-07-10
3042,2001-07-13
3043,2001-07-13
3044,2001-07-13
3045,2001-11-23
3046,2002-01-23
3047,2002-03-20
3048,2002-05-03
3049,2002-07-19
3050,2002-07-24
3051,1979-10-29
3052,2002-12-13
3053,2003-02-27
3054,2003-10-17
3055,2004-01-19
3056,2003-12-12
3057,2004-03-19
3058,2004-05-28
3059,2004-05-28
3060,2005-12-23
3061,2006-01-13
3062,2006-03-17
3063,2006-06-21
3064,2006-09-08
3065,2006-11-17
3066,2007-10-10
3067,2011-09-30
3068,1993-12-22
3069,1994-12-21
3070,1999-06-22
3071,2018-01-26
3072,1993-12-22
3073,1994-12-21
3074,1999-06-22
3075,2008-04-11
3076,2008-04-28
3077,2018-07-06
3078,1993-12-22
3079,1992-06-25
3080,1994-12-21
3081,1980-09-05
3082,1980-09-05
3083,1998-07-23
3084,1999-05-25
3085,2001-07-06
3086,2001-07-13
3087,2002-01-11
3088,2002-05-29
3089,2003-03-14
3090,1970-01-28
3091,2012-07-06
3092,1994-03-16
3093,1990-12-12
3094,1982-06-10
3095,1977-03-29
3096,1993-09-15
3097,1993-09-15
3098,1993-07-22
3099,1990-04-19
3100,1991-07-10
3101,1991-03-27
3102,1991-01-30
3103,1991-02-06
3104,1987-03-18
3105,1990-04-26
3106,1998-09-22
3107,2000-06-30
3108,2000-07-07
3109,2000-09-22
3110,2000-12-01
3111,1984-09-05
3112,1984-09-05
3113,2001-11-09
3114,2001-12-14
3115,1978-05-02
3116,2003-05-23
3117,2003-02-21
3118,2003-06-27
3119,2003-10-10
3120,2004-10-15
3121,2004-12-10
3122,2004-11-26
3123,2005-03-04
3124,2005-03-04
3125,2005-03-18
3126,2005-03-18
3127,1994-03-16
3128,1988-07-13
3129,1988-09-07
3130,1991-04-29
3131,1991-03-13
3132,1988-11-30
3133,1990-02-21
3134,1995-06-01
3135,1989-04-19
3136,1996-07-08
3137,1996-12-20
3138,1988-01-27
3139,1997-05-21
3140,1999-03-16
3141,2000-01-17
3142,2000-06-30
3143,2000-07-07
3144,2004-05-07
3145,2006-09-29
3146,1994-05-18
3147,1995-06-01
3148,1988-12-14
3149,2002-12-13
3150,2006-12-08
3151,2007-06-29
3152,2009-03-12
3153,2009-09-04
3154,2009-09-04
3155,2010-04-16
3156,1988-12-30
3157,1994-03-23
3158,1993-04-21
3159,2001-11-30
3160,2007-06-29
3161,2017-05-12
3162,1994-05-04
3163,1994-01-19
3164,1991-10-30
3165,1990-12-12
3166,1994-07-06
3167,1992-09-23
3168,1995-04-06
3169,1988-12-21
3170,1995-06-12
3171,1985-01-25
3172,1996-12-20
3173,1997-07-15
3174,1997-07-01
3175,1987-09-23
3176,1997-12-17
3177,1998-03-17
3178,1999-05-11
3179,1999-05-11
3180,1999-11-08
3181,2003-05-23
3182,2005-07-01
3183,2005-12-02
3184,2006-07-07
3185,1991-09-11
3186,1990-12-21
3187,1991-03-13
3188,1995-02-08
3189,1997-01-28
3190,2000-07-17
3191,2003-10-03
3192,2003-12-10
3193,1991-09-11
3194,1990-12-21
3195,1985-07-17
3196,1991-03-13
3197,1997-01-28
3198,1997-10-21
3199,2000-07-17
3200,1994-05-30
3201,1981-07-23
3202,1993-07-14
3203,1993-03-24
3204,1993-06-17
3205,1993-04-21
3206,1991-12-18
3207,1992-07-08
3208,1995-02-22
3209,1982-12-13
3210,1995-02-22
3211,1991-12-19
3212,1994-12-21
3213,1991-09-25
3214,1991-07-24
3215,1995-03-08
3216,1995-03-22
3217,1991-03-20
3218,1991-04-03
3219,1990-08-06
3220,1995-05-24
3221,1995-04-05
3222,1995-12-22
3223,1988-12-07
3224,1996-03-11
3225,1996-07-26
3226,1996-07-24
3227,1996-11-19
3228,1997-01-07
3229,1996-12-17
3230,1997-11-25
3231,1997-12-17
3232,1998-03-17
3233,1998-04-28
3234,1998-06-23
3235,1998-12-01
3236,1998-12-01
3237,1999-03-23
3238,1999-03-23
3239,1999-03-30
3240,1999-05-18
3241,1999-05-18
3242,2000-05-26
3243,2000-11-17
3244,2000-12-22
3245,2001-04-27
3246,2001-04-27
3247,2001-04-27
3248,2001-04-27
3249,2001-05-18
3250,2001-09-07
3251,2002-06-14
3252,2002-09-27
3253,2002-11-29
3254,2003-02-14
3255,2003-04-25
3256,2003-09-12
3257,2003-09-12
3258,2003-09-12
3259,2004-01-23
3260,2004-01-23
3261,2004-02-13
3262,1972-12-06
3263,2004-03-12
3264,2004-05-07
3265,2005-09-02
3266,2005-12-09
3267,2006-01-13
3268,2006-03-17
3269,2006-06-09
3270,2006-06-09
3271,2006-06-09
3272,2006-07-06
3273,2006-07-19
3274,2006-07-26
3275,2006-07-26
3276,2006-08-17
3277,2006-08-18
3278,2006-08-21
3279,2006-10-27
3280,1999-06-02
3281,2006-12-01
3282,2007-01-12
3283,2007-01-19
3284,2007-05-04
3285,2007-01-26
3286,2007-01-26
3287,2007-06-15
3288,2007-04-27
3289,2007-07-13
3290,2007-07-13
3291,2008-07-09
3292,2008-11-21
3293,2009-06-05
3294,2009-06-05
3295,2009-06-05
3296,2009-06-05
3297,2009-06-19
3298,2009-10-02
3299,2004-06-26
3300,1995-05-02
3301,2010-06-25
3302,2011-07-15
3303,2011-07-08
3304,2011-10-14
3305,2012-03-16
3306,2012-03-16
3307,2012-05-25
3308,2012-06-25
3309,2012-08-29
3310,2012-09-13
3311,2012-10-19
3312,2012-12-21
3313,2013-03-22
3314,2013-05-31
3315,2013-07-09
3316,2013-09-06
3317,2013-10-18
3318,2012-12-21
3319,2016-07-15
3320,2017-07-14
3321,2017-10-12
3322,2017-12-22
3323,2017-12-22
3324,2017-12-22
3325,2017-12-22
3326,2017-12-22
3327,2017-12-22
3328,2017-12-22
3329,2017-12-22
3330,2017-12-22
3331,2018-07-20
3332,2018-09-07
3333,2018-09-07
3334,2018-10-26
3335,2021-04-23
3336,2022-07-01
3337,2022-09-02
3338,1994-05-30
3339,1994-06-01
3340,1991-07-17
3341,1990-12-21
3342,1994-12-21
3343,1984-03-05
3344,1992-09-23
3345,1994-12-21
3346,1991-11-12
3347,1991-09-11
3348,1991-05-29
3349,1989-11-30
3350,1989-08-07
3351,1989-02-22
3352,2004-11-19
3353,2004-11-19
3354,2006-07-07
3355,2006-07-14
3356,2006-10-13
3357,1991-10-10
3358,1989-08-07
3359,2006-12-15
3360,2007-03-02
3361,2007-06-22
3362,2007-07-13
3363,1994-06-01
3364,2003-12-16
3365,2017-03-24
3366,1994-05-30
3367,1994-06-01
3368,1991-07-17
3369,1990-12-21
3370,1994-12-21
3371,1984-03-05
3372,1992-09-23
3373,1994-12-21
3374,1991-11-12
3375,1991-09-11
3376,1991-05-29
3377,1989-11-30
3378,1989-08-07
3379,1989-02-22
3380,2004-11-19
3381,2004-11-19
3382,2006-07-07
3383,2006-12-15
3384,2007-03-02
3385,2007-06-22
3386,2007-07-13
3387,1994-05-30
3388,1994-06-01
3389,1991-07-17
3390,1990-12-21
3391,1994-12-21
3392,1984-03-05
3393,1992-09-23
3394,1994-12-21
3395,1991-11-12
3396,1991-09-11
3397,1991-05-29
3398,1989-11-30
3399,1989-08-07
3400,1989-02-22
3401,2004-11-19
3402,2004-11-19
3403,2006-07-07
3404,2006-07-14
3405,2006-10-13
3406,1991-10-10
3407,1989-08-07
3408,2006-12-15
3409,2007-02-16
3410,2007-03-02
3411,2007-06-22
3412,2007-07-13
3413,2007-09-07
3414,2008-07-18
3415,2008-11-21
3416,1994-06-01
3417,1994-05-30
3418,1993-07-16
3419,1993-11-24
3420,1980-09-22
3421,1992-05-20
3422,1994-11-30
3423,1997-02-04
3424,1997-05-13
3425,1998-07-07
3426,1998-07-07
3427,1998-07-14
3428,1989-08-14
3429,2002-07-08
3430,1979-12-21
3431,1979-11-27
3432,1975-12-31
3433,2003-06-18
3434,2003-11-14
3435,2000-02-15
3436,2004-02-11
3437,2004-03-30
3438,2004-06-02
3439,2005-12-16
3440,2005-12-21
3441,2006-01-26
3442,2006-02-09
3443,2006-05-19
3444,2006-10-05
3445,2006-10-05
3446,2006-12-08
3447,2006-12-08
3448,2006-12-21
3449,2006-11-17
3450,2007-02-09
3451,2007-08-24
3452,2007-06-29
3453,2007-10-05
3454,2007-10-02
3455,2007-11-07
3456,2007-11-07
3457,2007-11-08
3458,2007-11-08
3459,2007-12-14
3460,2008-09-24
3461,2008-05-23
3462,2008-07-24
3463,2001-05-15
3464,2008-12-17
3465,2009-06-02
3466,2009-09-04
3467,2009-09-21
3468,2009-12-21
3469,2010-03-05
3470,2010-08-02
3471,2010-08-23
3472,2010-07-23
3473,2010-12-22
3474,2011-12-23
3475,2011-12-09
3476,2012-03-16
3477,2012-05-11
3478,2012-09-11
3479,2013-06-28
3480,2013-11-26
3481,2013-12-18
3482,2014-07-30
3483,2014-12-18
3484,2015-07-03
3485,2015-12-22
3486,2016-02-05
3487,2016-09-09
3488,2016-12-22
3489,2017-02-10
3490,2017-11-24
3491,2017-12-14
3492,2017-12-01
3493,2018-12-19
3494,2019-07-19
3495,2019-12-23
3496,2020-12-24
3497,2021-12-22
3498,2022-07-15
3499,2022-10-07
3500,2022-12-21
3501,2023-06-20
3502,2023-06-16
3503,2023-12-20
3504,1993-11-24
3505,1997-05-13
3506,1998-07-07
3507,1998-07-07
3508,1998-07-14
3509,2004-02-11
3510,2004-06-02
3511,2009-06-02
3512,1981-07-23
3513,1989-06-21
3514,1990-02-07
3515,1989-06-21
3516,1989-06-21
3517,1989-06-21
3518,1988-09-05
3519,1998-06-23
3520,1998-11-24
3521,1999-03-23
3522,2002-05-03
3523,2002-07-18
3524,2004-01-23
3525,2004-01-23
3526,2005-05-20
3527,2007-02-16
3528,2007-05-31
3529,2007-09-14
3530,2008-07-18
3531,2008-08-18
3532,2008-10-10
3533,2009-02-23
3534,2008-11-24
3535,2008-11-24
3536,2012-08-20
3537,2013-10-09
3538,2017-10-12
3539,2018-02-23
3540,2016-06-17
3541,2013-06-17
3542,2017-04-18
3543,2017-06-18
3544,2013-01-14
3545,2019-01-25
3546,2022-06-17
3547,2022-07-19
3548,2023-02-28
3549,1981-07-23
3550,1994-05-10
3551,1993-12-15
3552,1994-07-20
3553,1993-07-14
3554,1993-03-24
3555,1993-04-28
3556,1993-06-23
3557,1993-06-17
3558,1994-09-29
3559,1994-09-29
3560,1993-04-21
3561,1991-12-18
3562,1992-07-08
3563,1991-12-19
3564,1991-12-04
3565,1994-12-21
3566,1991-10-30
3567,1991-10-16
3568,1991-06-12
3569,1991-09-25
3570,1994-12-14
3571,1991-07-10
3572,1991-07-24
3573,1991-07-24
3574,1995-03-08
3575,1995-03-22
3576,1991-03-20
3577,1991-04-03
3578,1989-12-22
3579,1995-05-24
3580,1995-04-05
3581,1995-12-22
3582,1995-11-28
3583,1989-09-06
3584,1987-09-16
3585,1989-06-28
3586,1988-12-07
3587,1996-03-11
3588,1996-04-29
3589,1996-05-14
3590,1996-06-28
3591,1996-07-26
3592,1996-07-31
3593,1996-07-24
3594,1996-10-31
3595,1996-11-19
3596,1996-12-19
3597,1996-12-17
3598,1997-01-07
3599,1997-01-17
3600,1997-07-01
3601,1997-11-25
3602,1997-02-25
3603,1998-03-17
3604,1998-04-28
3605,1998-06-23
3606,1998-09-24
3607,1998-09-22
3608,1998-10-15
3609,1998-07-07
3610,1998-12-01
3611,1998-12-01
3612,1999-03-23
3613,1999-03-23
3614,1999-03-23
3615,1999-03-30
3616,1999-04-30
3617,1999-05-18
3618,1999-04-13
3619,1999-05-18
3620,1999-06-08
3621,2000-05-26
3622,2000-11-17
3623,2000-12-22
3624,2001-01-19
3625,2001-03-23
3626,2001-04-27
3627,2001-04-27
3628,2001-04-27
3629,2001-04-27
3630,2001-05-18
3631,2001-07-24
3632,2001-07-13
3633,2001-09-07
3634,2001-12-07
3635,2001-12-07
3636,2002-01-11
3637,2002-02-01
3638,2002-05-17
3639,2002-05-29
3640,2002-05-03
3641,2002-07-04
3642,2002-06-14
3643,2002-07-05
3644,2002-09-27
3645,2002-11-22
3646,2002-12-06
3647,2002-11-29
3648,2003-02-14
3649,2003-04-04
3650,2003-07-18
3651,2003-09-12
3652,2003-09-12
3653,2003-09-12
3654,2004-01-16
3655,2004-01-23
3656,2004-01-23
3657,2004-02-13
3658,1972-12-06
3659,2004-03-12
3660,2004-03-19
3661,1980-03-10
3662,2004-04-02
3663,2004-05-07
3664,2004-04-30
3665,2004-08-27
3666,2005-02-04
3667,2005-07-08
3668,2005-07-15
3669,1990-08-02
3670,2005-07-22
3671,2005-09-02
3672,2006-01-13
3673,2006-03-17
3674,2006-04-28
3675,2006-07-19
3676,2006-06-30
3677,2006-07-20
3678,2006-10-27
3679,2002-03-13
3680,2006-12-19
3681,2006-12-01
3682,2007-01-12
3683,2007-01-19
3684,2007-05-04
3685,2007-01-26
3686,2007-01-26
3687,2007-06-15
3688,2007-04-27
3689,2007-07-13
3690,2007-07-13
3691,2007-07-19
3692,2007-12-21
3693,2008-01-18
3694,2007-11-30
3695,2008-07-18
3696,2008-10-17
3697,2008-11-21
3698,2009-01-30
3699,2009-06-05
3700,2009-06-05
3701,2009-06-05
3702,2009-06-05
3703,2009-06-05
3704,2009-09-04
3705,2009-09-11
3706,2004-06-26
3707,1995-05-02
3708,2010-02-12
3709,2010-06-25
3710,2010-12-14
3711,2011-07-15
3712,2011-07-15
3713,2011-07-08
3714,2011-10-14
3715,2011-12-23
3716,2012-03-16
3717,2012-03-16
3718,2012-05-25
3719,2012-07-20
3720,2012-07-06
3721,2012-10-19
3722,2012-10-26
3723,2012-12-21
3724,2010-12-03
3725,2011-10-21
3726,2012-08-30
3727,2013-03-22
3728,2013-07-09
3729,2013-09-06
3730,2013-10-18
3731,2014-03-28
3732,2014-03-28
3733,2015-01-30
3734,2015-07-10
3735,2016-02-19
3736,2016-05-13
3737,2016-06-10
3738,2016-06-17
3739,2016-06-24
3740,2016-07-15
3741,2017-02-24
3742,2017-03-24
3743,2017-07-14
3744,2017-10-12
3745,2017-12-22
3746,2018-02-09
3747,2018-07-20
3748,2018-10-26
3749,1991-07-31
3750,1994-09-21
3751,1993-04-07
3752,1996-07-24
3753,1999-03-02
3754,1999-02-23
3755,2001-12-14
3756,1982-10-11
3757,2002-12-13
3758,2003-04-04
3759,2003-12-12
3760,2003-12-05
3761,2004-05-07
3762,2009-02-13
3763,2009-07-03
3764,2012-09-14
3765,2012-09-14
3766,2012-09-14
3767,1991-07-31
3768,1979-03-27
3769,1994-09-21
3770,1993-04-07
3771,1991-12-11
3772,1991-04-17
3773,1991-04-17
3774,1984-11-07
3775,1996-07-24
3776,1999-03-02
3777,2001-12-14
3778,2002-12-13
3779,2003-12-12
3780,2003-10-10
3781,1991-07-31
3782,1979-03-27
3783,1994-09-21
3784,1993-04-07
3785,1991-12-11
3786,1991-04-17
3787,1991-04-17
3788,1984-11-07
3789,1996-07-24
3790,1999-03-02
3791,2001-12-14
3792,2002-12-13
3793,2003-12-12
3794,2003-10-10
3795,1991-07-31
3796,1994-09-21
3797,1991-07-31
3798,1999-03-05
3799,1999-03-02
3800,2000-04-28
3801,2006-02-24
3802,1993-12-15
3803,1993-12-15
3804,1993-12-15
3805,1993-12-15
3806,1993-12-15
3807,1999-10-22
3808,1976-03-26
3809,2021-07-16
3810,1993-12-15
3811,1993-12-15
3812,1993-12-15
3813,1994-05-25
3814,1994-07-13
3815,1994-01-19
3816,1993-12-22
3817,1992-05-20
3818,1991-07-10
3819,1991-06-26
3820,1987-03-18
3821,1990-07-31
3822,1990-02-14
3823,1995-12-22
3824,1995-12-22
3825,1987-09-02
3826,1987-06-17
3827,1987-01-28
3828,1997-12-17
3829,1998-07-07
3830,1999-10-05
3831,1999-09-14
3832,1985-05-02
3833,1985-05-02
3834,2000-02-11
3835,2000-07-07
3836,2002-02-22
3837,1977-04-18
3838,1977-05-11
3839,2005-10-28
3840,2007-01-12
3841,2009-09-25
3842,2010-12-10
3843,2014-01-06
3844,2014-04-25
3845,2018-11-23
3846,2019-04-05
3847,1994-05-25
3848,1990-12-12
3849,1992-10-14
3850,1990-02-21
3851,1996-03-05
3852,1996-06-13
3853,1987-11-18
3854,1998-09-22
3855,1999-06-22
3856,1999-06-22
3857,1999-10-05
3858,2000-04-14
3859,1982-07-16
3860,1985-01-25
3861,2001-11-09
3862,1985-01-18
3863,1984-08-13
3864,2002-07-15
3865,1978-10-11
3866,1998-09-06
3867,1999-04-20
3868,1997-05-16
3869,1998-10-28
3870,1998-01-16
3871,2004-05-14
3872,2004-10-15
3873,2005-05-20
3874,2005-06-17
3875,2006-01-13
3876,1994-05-25
3877,1990-12-12
3878,1964-05-21
3879,1992-10-14
3880,1990-02-21
3881,1996-03-05
3882,1996-06-13
3883,1987-11-18
3884,1998-09-22
3885,1999-06-22
3886,1999-06-22
3887,1999-10-05
3888,1969-12-03
3889,2000-04-14
3890,1969-01-14
3891,1982-07-16
3892,1985-01-25
3893,2001-11-09
3894,1985-01-18
3895,1984-08-13
3896,2002-07-15
3897,1978-10-11
3898,1998-09-06
3899,1999-04-20
3900,1997-05-16
3901,1998-10-28
3902,1998-01-16
3903,2004-05-14
3904,2004-10-15
3905,2005-05-20
3906,2005-06-17
3907,2006-01-13
3908,2006-05-04
3909,2006-05-08
3910,2006-05-15
3911,2006-05-18
3912,2006-07-18
3913,2007-02-25
3914,2007-03-01
3915,1974-03-07
3916,2008-03-14
3917,2008-05-14
3918,2008-12-12
3919,2009-03-20
3920,2009-06-19
3921,2000-12-22
3922,1999-05-07
3923,2018-01-15
3924,1991-12-18
3925,1998-03-17
3926,1998-03-17
3927,1999-05-10
3928,1999-10-28
3929,1999-10-28
3930,2006-05-04
3931,2009-12-09
3932,2010-01-26
3933,1999-03-02
3934,1991-12-18
3935,1998-12-18
3936,1999-04-30
3937,1999-10-28
3938,2000-06-23
3939,2000-07-28
3940,2000-12-22
3941,2001-12-10
3942,1999-05-25
3943,2016-08-17
3944,2018-04-19
3945,2020-03-13
3946,2020-12-11
3947,2021-01-13
3948,2021-06-25
3949,2022-06-03
3950,2022-12-05
3951,2023-03-06
3952,1991-12-18
3953,1998-12-18
3954,1999-04-30
3955,1999-10-28
3956,2000-06-23
3957,2000-07-28
3958,2000-12-22
3959,2001-12-10
3960,2006-05-04
3961,2006-05-04
3962,2007-03-30
3963,2008-07-02
3964,2009-12-23
3965,2014-12-11
3966,2016-12-15
3967,2015-04-22
3968,2015-04-22
3969,2019-03-15
3970,2019-04-25
3971,2020-04-24
3972,2020-04-29
3973,2020-06-15
3974,2020-11-23
3975,2020-12-18
3976,1991-12-18
3977,1992-11-25
3978,1985-07-10
3979,1985-07-17
3980,1995-05-03
3981,1989-03-15
3982,1998-03-17
3983,1998-03-17
3984,1999-06-07
3985,1999-12-23
3986,2001-07-06
3987,2001-11-30
3988,2002-01-08
3989,2001-12-10
3990,2003-12-11
3991,2005-12-22
3992,2008-07-02
3993,2009-12-09
3994,2011-09-23
3995,1991-12-18
3996,1992-11-25
3997,1985-07-10
3998,1985-07-10
3999,1985-07-17
4000,1995-03-14
4001,1995-03-14
4002,1989-03-15
4003,1997-02-18
4004,1998-03-17
4005,1998-03-17
4006,1998-12-18
4007,1999-06-07
4008,1999-12-23
4009,2002-01-08
4010,2001-12-10
4011,2003-04-04
4012,2002-05-28
4013,2003-12-11
4014,2004-03-30
4015,1974-03-12
4016,2004-07-02
4017,2005-12-22
4018,2007-02-23
4019,2007-02-14
4020,2007-02-09
4021,2008-07-02
4022,2008-11-28
4023,2009-12-09
4024,2010-07-16
4025,2008-04-03
4026,2014-05-09
4027,2014-04-25
4028,2016-04-15
4029,2016-04-15
4030,1982-12-02
4031,1991-12-18
4032,1992-11-25
4033,1990-07-31
4034,1998-03-17
4035,1998-03-17
4036,1998-07-16
4037,1999-06-08
4038,1999-06-07
4039,2002-01-08
4040,2003-10-17
4041,2004-03-30
4042,2004-04-30
4043,2005-09-02
4044,2005-09-02
4045,2005-09-02
4046,2005-12-22
4047,2009-12-09
4048,2011-03-18
4049,2020-04-24
4050,2020-11-23
4051,1991-12-18
4052,1992-11-25
4053,1990-07-31
4054,1998-03-17
4055,1998-03-17
4056,1998-07-16
4057,1999-06-08
4058,1999-06-07
4059,2002-01-08
4060,2003-10-17
4061,2004-03-30
4062,1974-03-12
4063,2004-04-30
4064,2005-09-02
4065,2005-09-02
4066,2005-09-02
4067,2005-12-22
4068,2007-02-23
4069,2007-02-14
4070,2007-03-30
4071,2008-12-12
4072,2009-12-09
4073,2002-08-01
4074,2010-04-26
4075,2009-07-02
4076,1998-01-28
4077,2008-04-03
4078,1997-06-09
4079,1999-05-25
4080,2002-12-11
4081,2003-01-01
4082,2003-12-08
4083,2004-05-25
4084,2006-06-19
4085,2006-12-11
4086,2008-03-11
4087,2005-06-13
4088,2005-06-13
4089,2005-06-13
4090,2005-06-13
4091,2005-06-13
4092,2008-12-08
4093,2012-09-24
4094,2013-09-30
4095,2005-08-12
4096,2016-04-15
4097,1982-12-02
4098,2018-10-19
4099,1994-02-23
4100,1994-07-06
4101,1999-06-08
4102,2006-03-31
4103,2006-06-02
4104,2006-09-01
4105,2006-09-01
4106,2006-12-08
4107,2007-02-09
4108,2007-12-21
4109,2008-02-19
4110,2008-07-18
4111,2008-12-24
4112,2009-12-18
4113,2010-09-10
4114,2010-09-10
4115,2011-03-18
4116,2013-11-08
4117,2017-11-10
4118,2019-04-05
4119,1994-02-23
4120,1994-07-06
4121,1999-06-08
4122,2006-03-31
4123,2006-06-02
4124,2006-09-01
4125,2006-12-08
4126,2006-12-15
4127,2007-02-09
4128,2007-03-28
4129,2007-01-05
4130,2009-12-24
4131,2010-06-18
4132,2010-12-24
4133,2011-03-18
4134,2011-11-10
4135,2012-12-24
4136,2013-10-10
4137,2013-11-08
4138,2013-12-24
4139,2014-10-21
4140,2014-11-13
4141,2014-12-24
4142,2015-09-11
4143,2015-10-23
4144,2015-12-24
4145,2016-09-09
4146,2017-06-30
4147,2017-07-14
4148,2017-07-14
4149,2018-03-30
4150,2018-08-30
4151,2018-06-22
4152,2018-11-30
4153,2019-06-12
4154,1994-07-13
4155,1960-05-18
4156,1993-02-24
4157,1992-02-19
4158,1990-09-12
4159,1990-12-14
4160,1995-12-22
4161,1996-01-31
4162,1997-04-29
4163,1987-01-28
4164,1982-12-08
4165,1986-07-23
4166,1997-12-09
4167,1998-04-28
4168,1998-04-21
4169,1999-04-13
4170,1999-10-15
4171,1984-09-05
4172,1984-09-05
4173,1983-03-02
4174,1980-06-18
4175,1977-07-28
4176,1971-02-18
4177,1973-04-09
4178,2005-03-04
4179,1994-07-13
4180,1993-02-24
4181,1992-02-19
4182,1990-09-12
4183,1990-12-14
4184,1995-12-22
4185,1996-01-31
4186,1997-04-29
4187,1987-01-28
4188,1982-12-08
4189,1986-07-23
4190,1997-12-09
4191,1998-04-28
4192,1998-04-21
4193,1999-04-13
4194,1999-10-15
4195,1984-09-05
4196,1984-09-05
4197,1983-03-02
4198,1980-06-18
4199,1980-11-25
4200,1980-11-25
4201,1979-09-19
4202,1979-05-28
4203,1977-07-28
4204,2005-03-04
4205,2007-05-04
4206,2007-05-04
4207,2008-03-14
4208,2009-03-27
4209,2009-04-03
4210,2009-04-03
4211,2009-04-03
4212,2009-04-03
4213,2010-12-17
4214,2010-12-17
4215,2011-04-08
4216,2011-04-08
4217,2011-04-08
4218,2011-04-08
4219,2014-04-25
4220,2015-04-24
4221,2015-04-24
4222,2015-04-24
4223,2018-07-20
4224,1994-07-13
4225,1993-02-24
4226,1992-02-19
4227,1990-09-12
4228,1990-12-14
4229,1995-12-22
4230,1996-01-31
4231,1997-04-29
4232,1987-01-28
4233,1982-12-08
4234,1986-07-23
4235,1997-12-09
4236,1998-04-28
4237,1998-04-21
4238,1999-04-13
4239,1999-10-15
4240,1984-09-05
4241,1984-09-05
4242,1983-03-02
4243,1980-06-18
4244,1977-07-28
4245,2005-03-04
4246,2007-04-20
4247,2014-04-25
4248,1994-05-10
4249,1994-05-10
4250,1993-07-14
4251,1994-09-21
4252,1992-09-09
4253,1992-06-24
4254,1991-07-10
4255,1991-07-24
4256,1991-07-24
4257,1991-07-24
4258,1991-12-04
4259,1990-04-04
4260,1996-08-02
4261,1998-09-22
4262,2001-06-22
4263,2001-11-23
4264,2001-12-07
4265,2002-04-19
4266,2002-09-13
4267,2003-03-14
4268,2003-05-16
4269,2003-05-16
4270,2000-11-16
4271,2004-05-28
4272,2005-07-15
4273,2004-12-14
4274,2005-11-18
4275,2006-02-10
4276,2006-03-17
4277,2007-12-07
4278,2009-01-30
4279,2013-02-19
4280,2018-07-20
4281,2021-03-12
4282,1994-05-10
4283,1994-05-10
4284,1993-07-14
4285,1994-09-21
4286,1992-09-09
4287,1992-06-24
4288,1991-07-10
4289,1991-07-24
4290,1991-07-24
4291,1991-07-24
4292,1991-12-04
4293,1990-04-04
4294,1996-08-02
4295,1998-09-22
